Product Code,Date,Actual
1147922,M 02.2019,13584
1147922,M 03.2019,8816
1147922,M 04.2019,
1147922,M 05.2019,12048
1147922,M 06.2019,1272
1147922,M 07.2019,9984
1147922,M 08.2019,8784
1147922,M 09.2019,13632
1147923,M 02.2017,8160
1147923,M 03.2017,8592
1147923,M 04.2017,7872
1147923,M 05.2017,9744
1147923,M 06.2017,10704
1147923,M 07.2017,8688
1147923,M 08.2017,10560
1147923,M 09.2017,8880
1147923,M 10.2017,10656
1147923,M 11.2017,7008
1147923,M 12.2017,8304
1147923,M 01.2018,8400
1147923,M 02.2018,8688
1147923,M 03.2018,5856
1147923,M 04.2018,9456
1147923,M 05.2018,11136
1147923,M 06.2018,7152
1147923,M 07.2018,9408
1147923,M 08.2018,12432
1147923,M 09.2018,9024
1147923,M 10.2018,8112
1147923,M 11.2018,6864
1147923,M 12.2018,7488
1147923,M 01.2019,9456
1147923,M 02.2019,6528
1147923,M 03.2019,7824
1147923,M 04.2019,1968
1147923,M 05.2019,7872
1147923,M 06.2019,7104
1147923,M 07.2019,6000
1147923,M 08.2019,8976
1147923,M 09.2019,8736
1147924,M 02.2017,10416
1147924,M 03.2017,13680
1147924,M 04.2017,9792
1147924,M 05.2017,14352
1147924,M 06.2017,11136
1147924,M 07.2017,15360
1147924,M 08.2017,16512
1147924,M 09.2017,15072
1147924,M 10.2017,17136
1147924,M 11.2017,18048
1147924,M 12.2017,15696
1147924,M 01.2018,8256
1147924,M 02.2018,12672
1147924,M 03.2018,14160
1147924,M 04.2018,14256
1147924,M 05.2018,19056
1147924,M 06.2018,16176
1147924,M 07.2018,14208
1147924,M 08.2018,19776
1147924,M 09.2018,14592
1147924,M 10.2018,18240
1147924,M 11.2018,14784
1147924,M 12.2018,15792
1147924,M 01.2019,10992
1147924,M 02.2019,10944
1147924,M 03.2019,12576
1147924,M 04.2019,9888
1147924,M 05.2019,19932
1147924,M 06.2019,11244
1147924,M 07.2019,17568
1147924,M 08.2019,14496
1147924,M 09.2019,14976
1147925,M 02.2017,3230
1147925,M 03.2017,1488
1147925,M 04.2017,4464
1147925,M 05.2017,2520
1147925,M 06.2017,4896
1147925,M 07.2017,1680
1147925,M 08.2017,4128
1147925,M 09.2017,3379
1147925,M 10.2017,3283
1147925,M 11.2017,4727
1147925,M 12.2017,5088
1147925,M 01.2018,3828
1147925,M 02.2018,396
1147925,M 03.2018,5316
1147925,M 04.2018,1260
1147925,M 05.2018,3780
1147925,M 06.2018,264
1147925,M 07.2018,3276
1147925,M 08.2018,4344
1147925,M 09.2018,300
1147925,M 10.2018,3012
1147925,M 11.2018,5352
1147925,M 12.2018,1872
1147925,M 01.2019,3144
1147925,M 02.2019,2820
1147925,M 03.2019,2612
1147925,M 04.2019,3288
1147925,M 05.2019,3000
1147925,M 06.2019,3636
1147925,M 07.2019,5748
1147925,M 08.2019,2580
1147925,M 09.2019,4680
1147926,M 02.2017,4896
1147926,M 03.2017,10512
1147926,M 04.2017,8136
1147926,M 05.2017,5616
1147926,M 06.2017,9612
1147926,M 07.2017,7416
1147926,M 08.2017,6732
1147926,M 09.2017,7452
1147926,M 10.2017,9720
1147926,M 11.2017,4356
1147926,M 12.2017,6372
1147926,M 01.2018,6984
1147926,M 02.2018,4608
1147926,M 03.2018,5256
1147926,M 04.2018,14292
1147926,M 05.2018,11988
1147926,M 06.2018,15732
1147926,M 07.2018,2592
1147926,M 08.2018,2484
1147926,M 09.2018,6732
1147926,M 10.2018,10836
1147926,M 11.2018,9432
1147926,M 12.2018,3312
1147926,M 01.2019,8190
1147926,M 02.2019,8190
1147926,M 03.2019,10677
1147926,M 04.2019,10677
1147926,M 05.2019,10677
1147926,M 06.2019,10677
1147926,M 07.2019,
1147926,M 08.2019,17856
1147926,M 09.2019,13392
1147927,M 02.2017,5364
1147927,M 03.2017,7272
1147927,M 04.2017,6372
1147927,M 05.2017,4536
1147927,M 06.2017,5292
1147927,M 07.2017,5436
1147927,M 08.2017,10579
1147927,M 09.2017,6372
1147927,M 10.2017,8424
1147927,M 11.2017,6084
1147927,M 12.2017,6480
1147927,M 01.2018,4716
1147927,M 02.2018,5652
1147927,M 03.2018,6300
1147927,M 04.2018,5904
1147927,M 05.2018,7560
1147927,M 06.2018,8568
1147927,M 07.2018,9936
1147927,M 08.2018,10008
1147927,M 09.2018,4716
1147927,M 10.2018,10579
1147927,M 11.2018,6624
1147927,M 12.2018,7236
1147927,M 01.2019,7353
1147927,M 02.2019,7353
1147927,M 03.2019,7353
1147927,M 04.2019,8919
1147927,M 05.2019,8919
1147927,M 06.2019,8919
1147927,M 07.2019,3924
1147927,M 08.2019,4428
1147927,M 09.2019,3816
1147931,M 02.2017,1188
1147931,M 03.2017,2592
1147931,M 04.2017,3348
1147931,M 05.2017,3168
1147931,M 06.2017,2232
1147931,M 07.2017,2808
1147931,M 08.2017,6479
1147931,M 09.2017,540
1147931,M 10.2017,3204
1147931,M 11.2017,1620
1147931,M 12.2017,1440
1147931,M 01.2018,3600
1147931,M 02.2018,972
1147931,M 03.2018,1692
1147931,M 04.2018,3204
1147931,M 05.2018,2592
1147931,M 06.2018,2520
1147931,M 07.2018,3060
1147931,M 08.2018,6479
1147931,M 09.2018,108
1147931,M 10.2018,144
1147931,M 11.2018,1152
1147931,M 12.2018,1368
1147931,M 01.2019,3636
1147931,M 02.2019,1620
1147931,M 03.2019,2208
1147931,M 04.2019,2052
1147931,M 05.2019,4320
1147931,M 06.2019,3492
1147931,M 07.2019,3384
1147931,M 08.2019,3348
1147931,M 09.2019,3312
1147936,M 02.2017,5544
1147936,M 03.2017,684
1147936,M 04.2017,2412
1147936,M 05.2017,2448
1147936,M 06.2017,396
1147936,M 07.2017,5076
1147936,M 08.2017,5904
1147936,M 09.2017,1440
1147936,M 10.2017,6228
1147936,M 11.2017,1332
1147936,M 12.2017,1404
1147936,M 01.2018,5076
1147936,M 02.2018,3276
1147936,M 03.2018,1620
1147936,M 04.2018,2412
1147936,M 05.2018,3888
1147936,M 06.2018,3996
1147936,M 07.2018,3960
1147936,M 08.2018,4212
1147936,M 09.2018,2736
1147936,M 10.2018,2700
1147936,M 11.2018,2700
1147936,M 12.2018,2556
1147936,M 01.2019,2736
1147936,M 02.2019,4068
1147936,M 03.2019,3120
1147936,M 04.2019,1080
1147936,M 05.2019,4032
1147936,M 06.2019,11838
1147936,M 07.2019,2520
1147936,M 08.2019,2376
1147936,M 09.2019,3492
1147937,M 02.2017,8784
1147937,M 03.2017,12312
1147937,M 04.2017,7956
1147937,M 05.2017,12528
1147937,M 06.2017,13032
1147937,M 07.2017,8820
1147937,M 08.2017,11700
1147937,M 09.2017,10800
1147937,M 10.2017,11124
1147937,M 11.2017,11700
1147937,M 12.2017,9792
1147937,M 01.2018,6948
1147937,M 02.2018,8172
1147937,M 03.2018,9504
1147937,M 04.2018,10440
1147937,M 05.2018,10476
1147937,M 06.2018,11664
1147937,M 07.2018,11124
1147937,M 08.2018,11664
1147937,M 09.2018,10692
1147937,M 10.2018,13284
1147937,M 11.2018,10260
1147937,M 12.2018,9468
1147937,M 01.2019,10296
1147937,M 02.2019,9108
1147937,M 03.2019,9624
1147937,M 04.2019,21312
1147937,M 05.2019,11376
1147937,M 06.2019,11916
1147937,M 07.2019,10020
1147937,M 08.2019,12240
1147937,M 09.2019,16632
1147938,M 02.2017,7488
1147938,M 03.2017,8892
1147938,M 04.2017,9648
1147938,M 05.2017,11592
1147938,M 06.2017,10224
1147938,M 07.2017,10152
1147938,M 08.2017,12492
1147938,M 09.2017,10404
1147938,M 10.2017,10260
1147938,M 11.2017,11052
1147938,M 12.2017,11808
1147938,M 01.2018,10944
1147938,M 02.2018,12996
1147938,M 03.2018,11160
1147938,M 04.2018,17101
1147938,M 05.2018,16056
1147938,M 06.2018,15012
1147938,M 07.2018,14708
1147938,M 08.2018,17101
1147938,M 09.2018,7848
1147938,M 10.2018,11448
1147938,M 11.2018,10692
1147938,M 12.2018,11052
1147938,M 01.2019,12528
1147938,M 02.2019,10980
1147938,M 03.2019,11520
1147938,M 04.2019,10872
1147938,M 05.2019,15480
1147938,M 06.2019,12096
1147938,M 07.2019,13896
1147938,M 08.2019,16380
1147938,M 09.2019,10944
1147945,M 02.2017,41508
1147945,M 03.2017,53748
1147945,M 04.2017,21492
1147945,M 05.2017,41076
1147945,M 06.2017,54612
1147945,M 07.2017,38880
1147945,M 08.2017,50292
1147945,M 09.2017,45144
1147945,M 10.2017,30096
1147945,M 11.2017,44568
1147945,M 12.2017,34776
1147945,M 01.2018,32148
1147945,M 02.2018,33732
1147945,M 03.2018,38664
1147945,M 04.2018,40788
1147945,M 05.2018,49572
1147945,M 06.2018,38808
1147945,M 07.2018,43704
1147945,M 08.2018,48888
1147945,M 09.2018,40212
1147945,M 10.2018,45576
1147945,M 11.2018,40176
1147945,M 12.2018,32940
1147945,M 01.2019,40248
1147945,M 02.2019,38016
1147945,M 03.2019,37068
1147945,M 04.2019,83637
1147945,M 05.2019,21636
1147945,M 06.2019,34026
1147945,M 07.2019,39780
1147945,M 08.2019,59544
1147945,M 09.2019,46584
1147946,M 02.2017,6192
1147946,M 03.2017,3780
1147946,M 04.2017,3924
1147946,M 05.2017,5688
1147946,M 06.2017,5220
1147946,M 07.2017,5976
1147946,M 08.2017,7884
1147946,M 09.2017,2772
1147946,M 10.2017,5040
1147946,M 11.2017,5508
1147946,M 12.2017,3492
1147946,M 01.2018,3924
1147946,M 02.2018,2628
1147946,M 03.2018,5040
1147946,M 04.2018,7164
1147946,M 05.2018,3888
1147946,M 06.2018,5616
1147946,M 07.2018,6588
1147946,M 08.2018,2916
1147946,M 09.2018,6588
1147946,M 10.2018,7272
1147946,M 11.2018,8712
1147946,M 12.2018,3888
1147946,M 01.2019,5328
1147946,M 02.2019,6120
1147946,M 03.2019,5832
1147946,M 04.2019,5449
1147946,M 05.2019,5688
1147946,M 06.2019,6264
1147946,M 07.2019,8064
1147946,M 08.2019,7524
1147946,M 09.2019,6876
1147950,M 02.2017,3168
1147950,M 03.2017,5796
1147950,M 04.2017,5076
1147950,M 05.2017,6660
1147950,M 06.2017,5724
1147950,M 07.2017,8532
1147950,M 08.2017,4428
1147950,M 09.2017,4572
1147950,M 10.2017,4824
1147950,M 11.2017,4068
1147950,M 12.2017,5508
1147950,M 01.2018,4716
1147950,M 02.2018,4608
1147950,M 03.2018,5832
1147950,M 04.2018,5040
1147950,M 05.2018,5904
1147950,M 06.2018,3744
1147950,M 07.2018,5760
1147950,M 08.2018,3636
1147950,M 09.2018,4356
1147950,M 10.2018,4968
1147950,M 11.2018,4356
1147950,M 12.2018,4824
1147950,M 01.2019,3564
1147950,M 02.2019,3348
1147950,M 03.2019,3912
1147950,M 04.2019,4848
1147950,M 05.2019,3996
1147950,M 06.2019,4824
1147950,M 07.2019,5724
1147950,M 08.2019,4680
1147950,M 09.2019,1116
1147954,M 02.2017,
1147954,M 03.2017,
1147954,M 04.2017,
1147954,M 05.2017,
1147954,M 06.2017,
1147954,M 07.2017,
1147954,M 08.2017,
1147954,M 09.2017,
1147954,M 10.2017,
1147954,M 11.2017,
1147954,M 12.2017,
1147954,M 01.2018,
1147954,M 02.2018,
1147954,M 03.2018,
1147954,M 04.2018,
1147954,M 05.2018,
1147954,M 06.2018,
1147954,M 07.2018,
1147954,M 08.2018,
1147954,M 09.2018,10212
1147954,M 10.2018,10800
1147954,M 11.2018,10212
1147954,M 12.2018,10584
1147954,M 01.2019,10692
1147954,M 02.2019,10800
1147954,M 03.2019,10692
1147954,M 04.2019,4320
1147954,M 05.2019,4320
1147954,M 06.2019,
1147954,M 07.2019,8640
1147954,M 08.2019,8640
1147954,M 09.2019,
1147962,M 02.2017,35400
1147962,M 03.2017,57914
1147962,M 04.2017,34728
1147962,M 05.2017,57914
1147962,M 06.2017,40176
1147962,M 07.2017,25224
1147962,M 08.2017,35100
1147962,M 09.2017,57914
1147962,M 10.2017,30072
1147962,M 11.2017,32001
1147962,M 12.2017,27288
1147962,M 01.2018,19440
1147962,M 02.2018,35530
1147962,M 03.2018,41280
1147962,M 04.2018,57914
1147962,M 05.2018,49848
1147962,M 06.2018,32328
1147962,M 07.2018,19560
1147962,M 08.2018,34872
1147962,M 09.2018,37344
1147962,M 10.2018,42120
1147962,M 11.2018,43320
1147962,M 12.2018,36768
1147962,M 01.2019,32592
1147962,M 02.2019,38064
1147962,M 03.2019,35808
1147962,M 04.2019,64536
1147962,M 05.2019,45576
1147962,M 06.2019,15672
1147962,M 07.2019,21096
1147962,M 08.2019,13440
1147962,M 09.2019,28200
1147968,M 02.2017,
1147968,M 03.2017,
1147968,M 04.2017,
1147968,M 05.2017,
1147968,M 06.2017,
1147968,M 07.2017,
1147968,M 08.2017,
1147968,M 09.2017,
1147968,M 10.2017,
1147968,M 11.2017,
1147968,M 12.2017,
1147968,M 01.2018,
1147968,M 02.2018,
1147968,M 03.2018,
1147968,M 04.2018,
1147968,M 05.2018,
1147968,M 06.2018,
1147968,M 07.2018,
1147968,M 08.2018,
1147968,M 09.2018,
1147968,M 10.2018,
1147968,M 11.2018,
1147968,M 12.2018,
1147968,M 01.2019,
1147968,M 02.2019,17460
1147968,M 03.2019,17460
1147968,M 04.2019,
1147968,M 05.2019,14904
1147968,M 06.2019,2664
1147968,M 07.2019,2484
1147968,M 08.2019,4428
1147968,M 09.2019,3060
1147969,M 02.2017,
1147969,M 03.2017,
1147969,M 04.2017,
1147969,M 05.2017,
1147969,M 06.2017,
1147969,M 07.2017,
1147969,M 08.2017,
1147969,M 09.2017,
1147969,M 10.2017,
1147969,M 11.2017,
1147969,M 12.2017,
1147969,M 01.2018,
1147969,M 02.2018,
1147969,M 03.2018,
1147969,M 04.2018,
1147969,M 05.2018,
1147969,M 06.2018,
1147969,M 07.2018,
1147969,M 08.2018,
1147969,M 09.2018,
1147969,M 10.2018,
1147969,M 11.2018,
1147969,M 12.2018,
1147969,M 01.2019,
1147969,M 02.2019,1152
1147969,M 03.2019,1152
1147969,M 04.2019,6864
1147969,M 05.2019,9432
1147969,M 06.2019,6600
1147969,M 07.2019,8160
1147969,M 08.2019,12120
1147969,M 09.2019,9888
1147974,M 02.2017,
1147974,M 03.2017,
1147974,M 04.2017,
1147974,M 05.2017,
1147974,M 06.2017,
1147974,M 07.2017,
1147974,M 08.2017,
1147974,M 09.2017,
1147974,M 10.2017,
1147974,M 11.2017,
1147974,M 12.2017,
1147974,M 01.2018,
1147974,M 02.2018,
1147974,M 03.2018,
1147974,M 04.2018,
1147974,M 05.2018,
1147974,M 06.2018,
1147974,M 07.2018,
1147974,M 08.2018,
1147974,M 09.2018,
1147974,M 10.2018,
1147974,M 11.2018,
1147974,M 12.2018,
1147974,M 01.2019,
1147974,M 02.2019,
1147974,M 03.2019,5280
1147974,M 04.2019,
1147974,M 05.2019,
1147974,M 06.2019,
1147974,M 07.2019,840
1147974,M 08.2019,1680
1147974,M 09.2019,2520
1147976,M 02.2017,
1147976,M 03.2017,
1147976,M 04.2017,
1147976,M 05.2017,
1147976,M 06.2017,
1147976,M 07.2017,
1147976,M 08.2017,
1147976,M 09.2017,
1147976,M 10.2017,
1147976,M 11.2017,
1147976,M 12.2017,
1147976,M 01.2018,
1147976,M 02.2018,
1147976,M 03.2018,
1147976,M 04.2018,
1147976,M 05.2018,
1147976,M 06.2018,
1147976,M 07.2018,
1147976,M 08.2018,
1147976,M 09.2018,
1147976,M 10.2018,
1147976,M 11.2018,
1147976,M 12.2018,
1147976,M 01.2019,
1147976,M 02.2019,
1147976,M 03.2019,
1147976,M 04.2019,
1147976,M 05.2019,
1147976,M 06.2019,12672
1147976,M 07.2019,35712
1147976,M 08.2019,45756
1147976,M 09.2019,50724
1147977,M 02.2017,
1147977,M 03.2017,
1147977,M 04.2017,
1147977,M 05.2017,
1147977,M 06.2017,
1147977,M 07.2017,
1147977,M 08.2017,
1147977,M 09.2017,
1147977,M 10.2017,
1147977,M 11.2017,
1147977,M 12.2017,
1147977,M 01.2018,
1147977,M 02.2018,
1147977,M 03.2018,
1147977,M 04.2018,
1147977,M 05.2018,
1147977,M 06.2018,
1147977,M 07.2018,
1147977,M 08.2018,
1147977,M 09.2018,
1147977,M 10.2018,
1147977,M 11.2018,
1147977,M 12.2018,
1147977,M 01.2019,
1147977,M 02.2019,34236
1147977,M 03.2019,34236
1147977,M 04.2019,
1147977,M 05.2019,11412
1147977,M 06.2019,13932
1147977,M 07.2019,9468
1147977,M 08.2019,11088
1147977,M 09.2019,7200
1147978,M 02.2017,108
1147978,M 03.2017,612
1147978,M 04.2017,864
1147978,M 05.2017,2412
1147978,M 06.2017,2736
1147978,M 07.2017,3492
1147978,M 08.2017,4284
1147978,M 09.2017,4572
1147978,M 10.2017,1332
1147978,M 11.2017,1548
1147978,M 12.2017,2412
1147978,M 01.2018,756
1147978,M 02.2018,3240
1147978,M 03.2018,2088
1147978,M 04.2018,1620
1147978,M 05.2018,2268
1147978,M 06.2018,2124
1147978,M 07.2018,5179
1147978,M 08.2018,2016
1147978,M 09.2018,2304
1147978,M 10.2018,1692
1147978,M 11.2018,3780
1147978,M 12.2018,1908
1147978,M 01.2019,864
1147978,M 02.2019,1440
1147978,M 03.2019,1404
1147978,M 04.2019,
1147978,M 05.2019,
1147978,M 06.2019,
1147978,M 07.2019,3888
1147978,M 08.2019,1080
1147978,M 09.2019,3348
1147981,M 02.2017,
1147981,M 03.2017,
1147981,M 04.2017,
1147981,M 05.2017,
1147981,M 06.2017,
1147981,M 07.2017,
1147981,M 08.2017,
1147981,M 09.2017,24840
1147981,M 10.2017,13255
1147981,M 11.2017,11691
1147981,M 12.2017,3115
1147981,M 01.2018,1512
1147981,M 02.2018,1207
1147981,M 03.2018,36
1147981,M 04.2018,5040
1147981,M 05.2018,432
1147981,M 06.2018,6732
1147981,M 07.2018,72
1147981,M 08.2018,2275
1147981,M 09.2018,7812
1147981,M 10.2018,252
1147981,M 11.2018,9072
1147981,M 12.2018,504
1147981,M 01.2019,13572
1147981,M 02.2019,8527
1147981,M 03.2019,7038
1147981,M 04.2019,1296
1147981,M 05.2019,9468
1147981,M 06.2019,756
1147981,M 07.2019,5004
1147981,M 08.2019,3348
1147981,M 09.2019,6120
1147986,M 02.2017,
1147986,M 03.2017,
1147986,M 04.2017,
1147986,M 05.2017,
1147986,M 06.2017,
1147986,M 07.2017,
1147986,M 08.2017,
1147986,M 09.2017,
1147986,M 10.2017,
1147986,M 11.2017,
1147986,M 12.2017,
1147986,M 01.2018,
1147986,M 02.2018,
1147986,M 03.2018,8479
1147986,M 04.2018,953
1147986,M 05.2018,8479
1147986,M 06.2018,5616
1147986,M 07.2018,2844
1147986,M 08.2018,4536
1147986,M 09.2018,4248
1147986,M 10.2018,3672
1147986,M 11.2018,2772
1147986,M 12.2018,4572
1147986,M 01.2019,5508
1147986,M 02.2019,4860
1147986,M 03.2019,4980
1147986,M 04.2019,4140
1147986,M 05.2019,8640
1147986,M 06.2019,1260
1147986,M 07.2019,6876
1147986,M 08.2019,7020
1147986,M 09.2019,4932
1147987,M 02.2017,
1147987,M 03.2017,
1147987,M 04.2017,
1147987,M 05.2017,
1147987,M 06.2017,
1147987,M 07.2017,
1147987,M 08.2017,
1147987,M 09.2017,
1147987,M 10.2017,
1147987,M 11.2017,
1147987,M 12.2017,15159
1147987,M 01.2018,13648
1147987,M 02.2018,72
1147987,M 03.2018,4824
1147987,M 04.2018,7596
1147987,M 05.2018,2880
1147987,M 06.2018,6012
1147987,M 07.2018,6192
1147987,M 08.2018,3204
1147987,M 09.2018,7452
1147987,M 10.2018,7488
1147987,M 11.2018,8208
1147987,M 12.2018,828
1147987,M 01.2019,5205
1147987,M 02.2019,10728
1147987,M 03.2019,5778
1147987,M 04.2019,396
1147987,M 05.2019,4104
1147987,M 06.2019,6552
1147987,M 07.2019,3348
1147987,M 08.2019,5328
1147987,M 09.2019,5544
1147988,M 02.2017,
1147988,M 03.2017,
1147988,M 04.2017,
1147988,M 05.2017,
1147988,M 06.2017,
1147988,M 07.2017,
1147988,M 08.2017,
1147988,M 09.2017,
1147988,M 10.2017,
1147988,M 11.2017,
1147988,M 12.2017,
1147988,M 01.2018,
1147988,M 02.2018,
1147988,M 03.2018,23018
1147988,M 04.2018,18431
1147988,M 05.2018,4824
1147988,M 06.2018,3564
1147988,M 07.2018,14148
1147988,M 08.2018,2520
1147988,M 09.2018,10800
1147988,M 10.2018,10764
1147988,M 11.2018,8316
1147988,M 12.2018,2160
1147988,M 01.2019,4896
1147988,M 02.2019,8028
1147988,M 03.2019,5028
1147988,M 04.2019,5976
1147988,M 05.2019,3204
1147988,M 06.2019,14832
1147988,M 07.2019,9072
1147988,M 08.2019,7344
1147988,M 09.2019,11628
1147990,M 02.2017,1968
1147990,M 03.2017,3795
1147990,M 04.2017,912
1147990,M 05.2017,2736
1147990,M 06.2017,2832
1147990,M 07.2017,2880
1147990,M 08.2017,3408
1147990,M 09.2017,4800
1147990,M 10.2017,3072
1147990,M 11.2017,4368
1147990,M 12.2017,4248
1147990,M 01.2018,2784
1147990,M 02.2018,3216
1147990,M 03.2018,2976
1147990,M 04.2018,2256
1147990,M 05.2018,2400
1147990,M 06.2018,1872
1147990,M 07.2018,1824
1147990,M 08.2018,1488
1147990,M 09.2018,1944
1147990,M 10.2018,2088
1147990,M 11.2018,2064
1147990,M 12.2018,2401
1147990,M 01.2019,1488
1147990,M 02.2019,1584
1147990,M 03.2019,1824
1147990,M 04.2019,1344
1147990,M 05.2019,624
1147990,M 06.2019,624
1147990,M 07.2019,672
1147990,M 08.2019,864
1147990,M 09.2019,1056
1147992,M 02.2017,1440
1147992,M 03.2017,1296
1147992,M 04.2017,720
1147992,M 05.2017,2352
1147992,M 06.2017,767
1147992,M 07.2017,2016
1147992,M 08.2017,2688
1147992,M 09.2017,2448
1147992,M 10.2017,2880
1147992,M 11.2017,1776
1147992,M 12.2017,576
1147992,M 01.2018,2000
1147992,M 02.2018,912
1147992,M 03.2018,1464
1147992,M 04.2018,2280
1147992,M 05.2018,2520
1147992,M 06.2018,2688
1147992,M 07.2018,2256
1147992,M 08.2018,2256
1147992,M 09.2018,3024
1147992,M 10.2018,2064
1147992,M 11.2018,2000
1147992,M 12.2018,480
1147992,M 01.2019,3800
1147992,M 02.2019,4600
1147992,M 03.2019,3500
1147992,M 04.2019,2400
1147992,M 05.2019,2304
1147992,M 06.2019,3504
1147992,M 07.2019,2256
1147992,M 08.2019,1392
1147992,M 09.2019,2208
1147993,M 02.2017,672
1147993,M 03.2017,552
1147993,M 04.2017,672
1147993,M 05.2017,1128
1147993,M 06.2017,312
1147993,M 07.2017,2040
1147993,M 08.2017,2136
1147993,M 09.2017,672
1147993,M 10.2017,480
1147993,M 11.2017,504
1147993,M 12.2017,360
1147993,M 01.2018,240
1147993,M 02.2018,576
1147993,M 03.2018,1488
1147993,M 04.2018,1320
1147993,M 05.2018,1705
1147993,M 06.2018,1224
1147993,M 07.2018,720
1147993,M 08.2018,2376
1147993,M 09.2018,2424
1147993,M 10.2018,2796
1147993,M 11.2018,800
1147993,M 12.2018,2938
1147993,M 01.2019,396
1147993,M 02.2019,1800
1147993,M 03.2019,1400
1147993,M 04.2019,1656
1147993,M 05.2019,2065
1147993,M 06.2019,3960
1147993,M 07.2019,1044
1147993,M 08.2019,684
1147993,M 09.2019,1620
1147994,M 02.2017,
1147994,M 03.2017,
1147994,M 04.2017,
1147994,M 05.2017,
1147994,M 06.2017,
1147994,M 07.2017,
1147994,M 08.2017,
1147994,M 09.2017,
1147994,M 10.2017,9712
1147994,M 11.2017,2736
1147994,M 12.2017,5724
1147994,M 01.2018,5436
1147994,M 02.2018,3384
1147994,M 03.2018,4044
1147994,M 04.2018,2808
1147994,M 05.2018,3360
1147994,M 06.2018,2604
1147994,M 07.2018,2341
1147994,M 08.2018,4068
1147994,M 09.2018,2988
1147994,M 10.2018,4932
1147994,M 11.2018,4932
1147994,M 12.2018,4428
1147994,M 01.2019,5616
1147994,M 02.2019,6588
1147994,M 03.2019,5544
1147994,M 04.2019,10944
1147994,M 05.2019,12204
1147994,M 06.2019,11016
1147994,M 07.2019,6192
1147994,M 08.2019,12996
1147994,M 09.2019,2772
1147996,M 02.2017,
1147996,M 03.2017,
1147996,M 04.2017,
1147996,M 05.2017,
1147996,M 06.2017,
1147996,M 07.2017,
1147996,M 08.2017,
1147996,M 09.2017,
1147996,M 10.2017,
1147996,M 11.2017,
1147996,M 12.2017,1200
1147996,M 01.2018,2904
1147996,M 02.2018,4536
1147996,M 03.2018,4776
1147996,M 04.2018,7272
1147996,M 05.2018,3432
1147996,M 06.2018,7704
1147996,M 07.2018,8524
1147996,M 08.2018,5424
1147996,M 09.2018,5640
1147996,M 10.2018,13956
1147996,M 11.2018,8000
1147996,M 12.2018,13000
1147996,M 01.2019,19000
1147996,M 02.2019,12000
1147996,M 03.2019,12000
1147996,M 04.2019,11976
1147996,M 05.2019,8232
1147996,M 06.2019,8400
1147996,M 07.2019,14904
1147996,M 08.2019,9312
1147996,M 09.2019,8736
1148001,M 02.2017,
1148001,M 03.2017,
1148001,M 04.2017,
1148001,M 05.2017,
1148001,M 06.2017,
1148001,M 07.2017,
1148001,M 08.2017,
1148001,M 09.2017,
1148001,M 10.2017,
1148001,M 11.2017,
1148001,M 12.2017,
1148001,M 01.2018,
1148001,M 02.2018,
1148001,M 03.2018,
1148001,M 04.2018,
1148001,M 05.2018,
1148001,M 06.2018,
1148001,M 07.2018,
1148001,M 08.2018,
1148001,M 09.2018,
1148001,M 10.2018,
1148001,M 11.2018,
1148001,M 12.2018,
1148001,M 01.2019,
1148001,M 02.2019,
1148001,M 03.2019,3312
1148001,M 04.2019,3276
1148001,M 05.2019,5832
1148001,M 06.2019,4032
1148001,M 07.2019,9216
1148001,M 08.2019,8100
1148001,M 09.2019,2160
1148009,M 02.2017,
1148009,M 03.2017,
1148009,M 04.2017,
1148009,M 05.2017,
1148009,M 06.2017,
1148009,M 07.2017,
1148009,M 08.2017,
1148009,M 09.2017,
1148009,M 10.2017,
1148009,M 11.2017,
1148009,M 12.2017,
1148009,M 01.2018,
1148009,M 02.2018,
1148009,M 03.2018,
1148009,M 04.2018,
1148009,M 05.2018,
1148009,M 06.2018,
1148009,M 07.2018,
1148009,M 08.2018,
1148009,M 09.2018,
1148009,M 10.2018,
1148009,M 11.2018,
1148009,M 12.2018,
1148009,M 01.2019,
1148009,M 02.2019,
1148009,M 03.2019,
1148009,M 04.2019,
1148009,M 05.2019,
1148009,M 06.2019,
1148009,M 07.2019,
1148009,M 08.2019,60096
1148009,M 09.2019,45192
1148011,M 02.2017,
1148011,M 03.2017,
1148011,M 04.2017,
1148011,M 05.2017,
1148011,M 06.2017,
1148011,M 07.2017,
1148011,M 08.2017,
1148011,M 09.2017,
1148011,M 10.2017,
1148011,M 11.2017,
1148011,M 12.2017,
1148011,M 01.2018,
1148011,M 02.2018,
1148011,M 03.2018,
1148011,M 04.2018,
1148011,M 05.2018,
1148011,M 06.2018,
1148011,M 07.2018,
1148011,M 08.2018,
1148011,M 09.2018,
1148011,M 10.2018,
1148011,M 11.2018,
1148011,M 12.2018,
1148011,M 01.2019,
1148011,M 02.2019,
1148011,M 03.2019,
1148011,M 04.2019,20520
1148011,M 05.2019,28656
1148011,M 06.2019,35316
1148011,M 07.2019,22176
1148011,M 08.2019,10224
1148011,M 09.2019,
1148017,M 02.2017,4320
1148017,M 03.2017,5400
1148017,M 04.2017,5400
1148017,M 05.2017,4320
1148017,M 06.2017,5400
1148017,M 07.2017,5400
1148017,M 08.2017,5436
1148017,M 09.2017,5400
1148017,M 10.2017,4320
1148017,M 11.2017,4320
1148017,M 12.2017,5400
1148017,M 01.2018,3240
1148017,M 02.2018,6117
